customer_id,full_name,date_of_birth,age,gender,email,phone_number,city,state,pincode,occupation,annual_income,account_type,account_number,account_open_date,account_balance,credit_score,credit_card_holder,bank_name,bank_type,bank_hq,bank_established,bank_tier,ifsc_code,swift_code,rbi_license,total_branches,branch_id,relationship_manager,kyc_status
CUST002173,Vihaan Kapoor,04-03-1957,69,Female,vihaan.kapoor19@outlook.com,-7157566360,Nagpur,Maharashtra,991779,Retired,753052,Fixed Deposit,ACC9053477599,05-12-2015,5703798.06,861,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0004075,ICICINBB,SCB-003,6523,BR0003,RM008,Verified
CUST002174,Arjun Iyer,19-12-1974,51,Male,arjun.iyer83@rediffmail.com,-7957081723,Bangalore,Karnataka,983098,Retired,457646,Recurring Deposit,ACC9234982626,19-01-2016,944007.59,701,Yes,Punjab & Sind Bank,Public Sector,New Delhi,1908,Tier-2,PSIB0002501,PSIBINBB,SCB-020,1554,BR0046,RM046,Pending
CUST002175,Sophia Rao,18-07-1996,29,Female,sophia.rao42@rediffmail.com,-9995864779,Pune,Maharashtra,558035,Teacher,995364,Fixed Deposit,ACC1986219277,23-03-2017,2361518.43,579,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0002410,ICICINBB,SCB-003,6523,BR0021,RM064,Verified
CUST002176,John Saxena,19-12-1997,28,Male,john.saxena61@outlook.com,-9687509885,Visakhapatnam,Andhra Pradesh,204548,Software Engineer,2929896,Current,ACC7894471317,08-09-2014,3963140.51,744,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0009796,HDFCINBB,SCB-002,7821,BR0021,RM001,Under Review
CUST002177,Ramesh Miller,30-12-1954,71,Male,ramesh.miller4@yahoo.com,-9279506532,Ahmedabad,Gujarat,380001,Freelancer,6370812.98,Recurring Deposit,ACC6940226850,21-04-2015,4144276.04,744,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0005528,SBININBB,SCB-001,22542,BR0040,RM054,Verified
CUST002178,Neha Rao,27-12-1991,34,Female,neha.rao11@yahoo.com,-7373973745,Surat,Gujarat,395003,Doctor,3696964,Current,ACC2672545704,23-10-2018,395457.32,797,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0002377,HDFCINBB,SCB-002,7821,BR0025,RM040,Verified
CUST002179,Vijay Moore,23-03-1997,29,Female,vijay.moore45@hotmail.com,-8260119833,Chennai,Tamil Nadu,163842,Freelancer,3568513.96,Recurring Deposit,ACC3719583982,11-07-2010,1167557.76,433,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0000626,PUNBINBB,SCB-004,10000,BR0026,RM048,Verified
CUST002180,Amit Reddy,19-10-1974,51,Female,amit.reddy76@outlook.com,-7163497914,Pune,Maharashtra,962932,Retired,424480,Fixed Deposit,ACC9274409986,24-06-2015,7391531.58,764,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0004588,BARBINBB,SCB-006,9500,BR0030,RM029,Verified
CUST002181,Emma Wilson,02-04-2000,26,Female,emma.wilson10@yahoo.com,-7732431335,Jaipur,Rajasthan,302001,Consultant,5561996.33,Salary,ACC7095884442,28-11-2017,2468317.24,458,Yes,IDBI Bank,Public Sector,Mumbai,1964,Tier-2,IBKL0004461,IBKLINBB,SCB-013,1900,BR0006,RM085,Verified
CUST002182,Emma Garcia,30-03-1965,61,Male,emma.garcia36@hotmail.com,-9944854890,Lucknow,Uttar Pradesh,897741,Government Employee,3358222.6,Current,ACC7975770327,16-07-2013,538906.51,479,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0006851,KKBKINBB,SCB-008,1800,BR0017,RM087,Verified
CUST002183,Sophia Moore,25-09-1954,71,Female,sophia.moore67@outlook.com,-8156226373,Ghaziabad,Uttar Pradesh,139895,Retired,649227,Recurring Deposit,ACC5680123820,10-03-2013,62444.04,529,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0008129,SBININBB,SCB-001,22542,BR0009,RM037,Verified
CUST002184,Ananya Pandey,12-09-1978,47,Male,ananya.pandey70@outlook.com,-7297171440,Ghaziabad,Uttar Pradesh,841517,Teacher,324861,Recurring Deposit,ACC9034796944,15-07-2020,5823960.84,526,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0008699,ICICINBB,SCB-003,6523,BR0046,RM032,Verified
CUST002185,Meera Shah,05-07-1975,50,Female,meera.shah56@yahoo.com,-7093482255,Ludhiana,Punjab,384289,Software Engineer,1480085,Current,ACC5391269111,11-05-2019,2965513.89,433,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0007135,SBININBB,SCB-001,22542,BR0014,RM034,Verified
CUST002186,Kiran Singh,19-04-1997,29,Male,kiran.singh58@yahoo.com,-9238877976,Bangalore,Karnataka,288280,Manager,3898087.1,Salary,ACC3180077175,07-06-2023,3700561.31,807,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0007625,BARBINBB,SCB-006,9500,BR0007,RM092,Pending
CUST002187,Isabella Singh,18-08-1957,68,Male,isabella.singh95@yahoo.com,-7262659991,Visakhapatnam,Andhra Pradesh,629115,Accountant,3003729.63,Savings,ACC2294339256,17-08-2018,1834939.8,551,No,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0009732,YESBINBB,SCB-012,1198,BR0042,RM056,Verified
CUST002188,Vihaan Johnson,05-06-1951,74,Male,vihaan.johnson61@hotmail.com,-9320516255,Pune,Maharashtra,150624,Consultant,1684456.22,Savings,ACC9724861428,27-07-2023,1694762.93,389,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002537,SBININBB,SCB-001,22542,BR0027,RM063,Verified
CUST002189,Kiran Chopra,11-08-1991,34,Female,kiran.chopra98@rediffmail.com,-8621243341,Bhopal,Madhya Pradesh,426266,Accountant,3564107.88,Salary,ACC1249849310,15-03-2020,543582.54,726,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0004871,BARBINBB,SCB-006,9500,BR0033,RM015,Verified
CUST002190,Isabella Reddy,16-02-1968,58,Male,isabella.reddy7@yahoo.com,-8639898696,Jaipur,Rajasthan,302001,Teacher,548763,Salary,ACC1882287377,13-01-2018,1646649.57,413,Yes,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0009911,INDBINBB,SCB-009,2606,BR0035,RM080,Under Review
CUST002191,Priya Mehta,02-12-1966,59,Female,priya.mehta84@hotmail.com,-8352489321,Ahmedabad,Gujarat,380001,Consultant,7880403.06,Fixed Deposit,ACC1098088554,05-11-2011,4957977.91,371,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0008561,ICICINBB,SCB-003,6523,BR0017,RM003,Verified
CUST002192,Nikhil Gupta,11-04-1951,75,Female,nikhil.gupta81@gmail.com,-8275406377,Indore,Madhya Pradesh,420559,Freelancer,4837818.32,Current,ACC9497936558,25-08-2018,1448101.79,408,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0007260,BARBINBB,SCB-006,9500,BR0036,RM032,Verified
CUST002193,Suresh Johnson,28-08-1990,35,Male,suresh.johnson75@outlook.com,-7230554178,Hyderabad,Telangana,557999,Sales Executive,3352651.88,Fixed Deposit,ACC4943753629,26-12-2022,1888255.94,355,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0005987,SBININBB,SCB-001,22542,BR0011,RM086,Under Review
CUST002194,Aditya Shah,29-05-1982,44,Female,aditya.shah99@gmail.com,-7690665140,Ahmedabad,Gujarat,380001,Freelancer,1905678.4,Salary,ACC9953427755,18-05-2021,121383.58,764,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0001074,PUNBINBB,SCB-004,10000,BR0039,RM046,Verified
CUST002195,Sai Verma,12-01-1956,70,Male,sai.verma38@outlook.com,-8857826597,Lucknow,Uttar Pradesh,363634,Accountant,1546470.84,Recurring Deposit,ACC1025362000,05-02-2023,111623.6,703,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0009920,HDFCINBB,SCB-002,7821,BR0005,RM048,Verified
CUST002196,Deepika Iyer,21-03-1997,29,Female,deepika.iyer33@rediffmail.com,-7040095492,Hyderabad,Telangana,925714,Doctor,4699659,Fixed Deposit,ACC8568129440,05-06-2018,6069269.96,674,No,Federal Bank,Private Sector,Aluva,1931,Tier-2,FDRL0003583,FDRLINBB,SCB-014,1400,BR0049,RM006,Verified
CUST002197,Rahul Wilson,17-09-1983,42,Female,rahul.wilson63@yahoo.com,-9755993606,Surat,Gujarat,395003,Software Engineer,2249540,Recurring Deposit,ACC3996507604,16-02-2020,5007250.38,533,Yes,Union Bank of India,Public Sector,Mumbai,1919,Tier-1,UBIN0002295,UBININBB,SCB-010,8700,BR0045,RM040,Verified
CUST002198,Arjun Mishra,29-11-1952,73,Male,arjun.mishra87@yahoo.com,-7454604506,Visakhapatnam,Andhra Pradesh,533696,Doctor,4581378,Salary,ACC9643951754,09-02-2021,506229.78,733,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0003505,ICICINBB,SCB-003,6523,BR0038,RM080,Verified
CUST002199,Priya Garcia,27-07-1984,41,Male,priya.garcia63@outlook.com,-8239447071,Bangalore,Karnataka,779054,Businessman,9123627,Current,ACC4733202878,07-01-2016,4461946.26,631,No,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0001977,AXISINBB,SCB-005,5000,BR0032,RM088,Under Review
CUST002200,Liam Reddy,08-11-1981,44,Female,liam.reddy66@gmail.com,-8492613340,Bangalore,Karnataka,475991,Consultant,4744788.74,Salary,ACC2788424813,04-03-2011,3191926.92,700,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0005981,BARBINBB,SCB-006,9500,BR0027,RM072,Verified
CUST002201,Sophia Wilson,14-11-1953,72,Female,sophia.wilson33@rediffmail.com,-9745457529,Surat,Gujarat,395003,Accountant,5738501.74,Salary,ACC2346831175,08-09-2022,407273.24,544,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0007736,PUNBINBB,SCB-004,10000,BR0008,RM010,Verified
CUST002202,Riya Mehta,26-12-1979,46,Male,riya.mehta34@outlook.com,-7320574936,Ghaziabad,Uttar Pradesh,635570,Businessman,771768,Recurring Deposit,ACC2735557044,26-04-2019,4217136.8,491,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002453,SBININBB,SCB-001,22542,BR0006,RM019,Verified
CUST002203,Nikhil Wilson,19-06-1990,35,Male,nikhil.wilson63@hotmail.com,-8306410985,Ghaziabad,Uttar Pradesh,651125,Retired,212700,Recurring Deposit,ACC9548711881,30-12-2016,1173464.13,697,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0006298,ICICINBB,SCB-003,6523,BR0006,RM074,Verified
CUST002204,Nikhil Moore,31-03-1955,71,Female,nikhil.moore91@yahoo.com,-8669372827,Ahmedabad,Gujarat,380001,Businessman,3991449,Salary,ACC4142948375,17-10-2017,1779312.24,352,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0003048,SBININBB,SCB-001,22542,BR0017,RM018,Under Review
CUST002205,Amit Sharma,13-01-1962,64,Female,amit.sharma99@gmail.com,-7475007219,Chennai,Tamil Nadu,611555,Government Employee,2133539.07,Savings,ACC9978529475,29-10-2020,851960.72,900,No,IDBI Bank,Public Sector,Mumbai,1964,Tier-2,IBKL0009815,IBKLINBB,SCB-013,1900,BR0016,RM060,Verified
CUST002206,Vivaan Miller,20-07-1982,43,Male,vivaan.miller54@yahoo.com,-7746365425,Patna,Bihar,302006,Software Engineer,2320888,Salary,ACC7086736329,04-10-2017,2277475.56,697,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0005448,HDFCINBB,SCB-002,7821,BR0042,RM095,Verified
CUST002207,Divya Chopra,12-07-1983,42,Male,divya.chopra99@hotmail.com,-9236979041,Bhopal,Madhya Pradesh,424416,Doctor,3553212,Salary,ACC4779023805,13-10-2018,93656.39,596,Yes,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0007790,INDBINBB,SCB-009,2606,BR0014,RM096,Pending
CUST002208,Deepika Chopra,29-08-1951,74,Male,deepika.chopra23@rediffmail.com,-8308272609,Kolkata,West Bengal,828512,Government Employee,2165344.84,Salary,ACC4112251477,21-11-2014,746208.33,615,No,Punjab & Sind Bank,Public Sector,New Delhi,1908,Tier-2,PSIB0001566,PSIBINBB,SCB-020,1554,BR0027,RM011,Verified
CUST002209,Rahul Kapoor,28-07-1963,62,Male,rahul.kapoor88@rediffmail.com,-9888791055,Patna,Bihar,837745,Consultant,5876993.42,Recurring Deposit,ACC9878158466,16-04-2010,1855070.37,853,No,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0000586,KKBKINBB,SCB-008,1800,BR0013,RM084,Verified
CUST002210,Arjun Williams,04-06-1958,68,Female,arjun.williams63@hotmail.com,-7128934895,Chennai,Tamil Nadu,948863,Teacher,1010295,Fixed Deposit,ACC6948262468,02-09-2013,5250749.02,380,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0009322,HDFCINBB,SCB-002,7821,BR0026,RM084,Verified
CUST002211,Isabella Iyer,19-09-1965,60,Male,isabella.iyer54@outlook.com,-9497577050,Visakhapatnam,Andhra Pradesh,640458,Lawyer,3442518.57,Current,ACC8232160026,17-05-2021,2755383.57,552,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0006652,SBININBB,SCB-001,22542,BR0046,RM023,Verified
CUST002212,William Nair,07-03-1970,56,Female,william.nair89@yahoo.com,-9861713704,Mumbai,Maharashtra,878322,Doctor,5769018,Current,ACC8346514989,01-01-2021,2458424.42,653,No,IndusInd Bank,Private Sector,Pune,1994,Tier-2,INDB0001726,INDBINBB,SCB-009,2606,BR0009,RM089,Verified
CUST002213,Mohit Williams,12-03-1987,39,Male,mohit.williams44@gmail.com,-8071700961,Lucknow,Uttar Pradesh,157162,Accountant,4099746.49,Fixed Deposit,ACC3385634921,17-02-2020,4222399.37,896,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0002431,ICICINBB,SCB-003,6523,BR0005,RM017,Verified
CUST002214,Akash Reddy,26-06-1975,50,Female,akash.reddy10@hotmail.com,-8527032638,Hyderabad,Telangana,267744,Consultant,6042005.37,Recurring Deposit,ACC4062492186,19-12-2023,2993401.73,854,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0000470,ICICINBB,SCB-003,6523,BR0008,RM036,Verified
CUST002215,Sophia Mishra,23-07-1994,31,Male,sophia.mishra52@gmail.com,-8753246825,Bhopal,Madhya Pradesh,998753,Accountant,4471779.02,Salary,ACC8519945897,12-04-2019,4559020.67,391,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0004194,PUNBINBB,SCB-004,10000,BR0037,RM084,Verified
CUST002216,Kavya Johnson,23-07-2000,25,Male,kavya.johnson40@hotmail.com,-8131897221,Jaipur,Rajasthan,302001,Lawyer,1994353.39,Salary,ACC6668668997,14-07-2010,2315385.18,434,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0005587,SBININBB,SCB-001,22542,BR0027,RM051,Verified
CUST002217,Arjun Brown,28-08-1998,27,Female,arjun.brown44@gmail.com,-7145866731,Ahmedabad,Gujarat,380001,Sales Executive,8526055.06,Salary,ACC7847629171,09-01-2022,3379676.25,651,No,Federal Bank,Private Sector,Aluva,1931,Tier-2,FDRL0008271,FDRLINBB,SCB-014,1400,BR0048,RM057,Verified
CUST002218,Liam Mehta,08-09-1968,57,Male,liam.mehta97@yahoo.com,-8647649186,Hyderabad,Telangana,946270,Software Engineer,507567,Recurring Deposit,ACC8645889106,28-08-2022,8367672.87,673,Yes,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0003075,KKBKINBB,SCB-008,1800,BR0010,RM082,Verified
CUST002219,Sachin Sharma,07-05-1984,42,Female,sachin.sharma30@rediffmail.com,-7147479067,Indore,Madhya Pradesh,839742,Freelancer,4988099.19,Savings,ACC2882659870,18-05-2012,3621819.54,635,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0000750,HDFCINBB,SCB-002,7821,BR0043,RM018,Verified
CUST002220,Vivaan Wilson,05-04-1969,57,Male,vivaan.wilson21@gmail.com,-9481804823,Ahmedabad,Gujarat,380001,Government Employee,4032658.11,Fixed Deposit,ACC6239170864,08-05-2022,2002938.85,402,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0001640,ICICINBB,SCB-003,6523,BR0002,RM026,Verified
CUST002221,Mohit Joshi,13-06-1972,53,Female,mohit.joshi54@rediffmail.com,-7004128659,Surat,Gujarat,395003,Manager,1114327.72,Savings,ACC6787497872,15-04-2021,1136618.52,684,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0000915,SBININBB,SCB-001,22542,BR0032,RM037,Verified
CUST002222,Pooja Saxena,18-11-1993,32,Female,pooja.saxena58@yahoo.com,-9581432661,Indore,Madhya Pradesh,355840,Doctor,1504313,Recurring Deposit,ACC9614147871,23-09-2020,3162052.84,566,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0004554,SBININBB,SCB-001,22542,BR0018,RM055,Verified
CUST002223,Ava Smith,04-06-1994,32,Female,ava.smith67@hotmail.com,-8841488713,Vadodara,Gujarat,390001,Doctor,4065659,Current,ACC2419554798,29-05-2015,574634.27,351,Yes,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0005963,PUNBINBB,SCB-004,10000,BR0009,RM076,Verified
CUST002224,Sneha Pandey,19-06-1961,64,Male,sneha.pandey7@gmail.com,-9420431422,Indore,Madhya Pradesh,443701,Freelancer,631278.58,Savings,ACC4648214314,03-02-2017,460385.59,807,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0004924,PUNBINBB,SCB-004,10000,BR0025,RM016,Verified
CUST002225,Kavya Bhat,02-03-1951,75,Female,kavya.bhat8@gmail.com,-8935933631,Bhopal,Madhya Pradesh,319818,Freelancer,5123903.01,Salary,ACC6401493301,01-12-2010,1406291.27,893,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0007617,HDFCINBB,SCB-002,7821,BR0049,RM091,Verified
CUST002226,Riya Smith,06-07-1994,31,Male,riya.smith30@hotmail.com,-9732575427,Surat,Gujarat,395003,Freelancer,6091299.42,Savings,ACC1904811540,07-05-2016,6702878.79,711,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0004859,PUNBINBB,SCB-004,10000,BR0037,RM049,Verified
CUST002227,Emma Singh,26-08-1969,56,Female,emma.singh38@yahoo.com,-9835947197,Patna,Bihar,667871,Manager,2620816.79,Current,ACC1291044088,21-03-2013,1737601.83,313,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0008574,HDFCINBB,SCB-002,7821,BR0038,RM084,Verified
CUST002228,Aditya Mehta,07-12-1976,49,Female,aditya.mehta74@outlook.com,-7270812070,Kanpur,Uttar Pradesh,965800,Businessman,8978670,Fixed Deposit,ACC3532429735,28-04-2010,719469.18,470,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0003952,HDFCINBB,SCB-002,7821,BR0049,RM099,Verified
CUST002229,Priya Joshi,25-08-1998,27,Female,priya.joshi56@gmail.com,-9717668200,Vadodara,Gujarat,390001,Businessman,2609912,Recurring Deposit,ACC2330333317,16-01-2020,4691077.77,779,Yes,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0001729,HDFCINBB,SCB-002,7821,BR0037,RM079,Verified
CUST002230,John Kapoor,20-11-1997,28,Male,john.kapoor68@gmail.com,-9192724374,Kolkata,West Bengal,306100,Government Employee,2479524.47,Recurring Deposit,ACC3854045714,05-05-2020,400361.6,499,No,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0004423,ICICINBB,SCB-003,6523,BR0046,RM002,Verified
CUST002231,Sneha Verma,29-09-1971,54,Female,sneha.verma16@outlook.com,-8326789594,Nagpur,Maharashtra,686406,Doctor,2956313,Savings,ACC1955466961,08-06-2021,3801477.98,304,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0004067,ICICINBB,SCB-003,6523,BR0005,RM061,Verified
CUST002232,Liam Pandey,08-08-1980,45,Female,liam.pandey64@gmail.com,-9546553296,Delhi,Delhi,243230,Consultant,7848481.83,Recurring Deposit,ACC1977830234,26-10-2019,3540366.12,715,Yes,Union Bank of India,Public Sector,Mumbai,1919,Tier-1,UBIN0005263,UBININBB,SCB-010,8700,BR0034,RM057,Verified
CUST002233,Kavya Garcia,17-03-1974,52,Male,kavya.garcia87@gmail.com,-7898568045,Bhopal,Madhya Pradesh,537933,Software Engineer,717083,Fixed Deposit,ACC7570717701,02-10-2010,2006744.55,490,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0002647,SBININBB,SCB-001,22542,BR0039,RM083,Verified
CUST002234,Deepika Nair,11-05-1992,34,Female,deepika.nair9@yahoo.com,-8738926105,Ludhiana,Punjab,395492,Sales Executive,8434292.9,Fixed Deposit,ACC9366705563,04-12-2013,4071082.17,649,No,HDFC Bank,Private Sector,Mumbai,1994,Tier-1,HDFC0001809,HDFCINBB,SCB-002,7821,BR0007,RM089,Verified
CUST002235,Rajesh Reddy,10-08-1990,35,Female,rajesh.reddy93@outlook.com,-8276339853,Ahmedabad,Gujarat,380001,Freelancer,5374615.17,Salary,ACC5153840059,29-12-2017,4767145.39,663,Yes,Canara Bank,Public Sector,Bangalore,1906,Tier-1,CNRB0008565,CNRBINBB,SCB-007,10456,BR0034,RM047,Verified
CUST002236,Rohan Jones,26-01-1960,66,Male,rohan.jones30@hotmail.com,-8478838221,Chennai,Tamil Nadu,178189,Accountant,4664276.59,Salary,ACC8456185980,21-01-2017,4264727.03,787,No,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0004010,SBININBB,SCB-001,22542,BR0003,RM084,Verified
CUST002237,Swati Patel,25-09-1997,28,Male,swati.patel65@yahoo.com,-7290816021,Indore,Madhya Pradesh,711207,Teacher,911502,Salary,ACC4017419758,17-03-2010,3002642.45,857,Yes,Axis Bank,Private Sector,Mumbai,1993,Tier-1,UTIB0005769,AXISINBB,SCB-005,5000,BR0049,RM063,Verified
CUST002238,Kavya Malhotra,19-08-1954,71,Male,kavya.malhotra96@outlook.com,-8618439610,Indore,Madhya Pradesh,312599,Consultant,2501523.47,Current,ACC3482851021,30-07-2015,2536683.12,606,Yes,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0002603,BARBINBB,SCB-006,9500,BR0020,RM080,Verified
CUST002239,Swati Gupta,20-10-1978,47,Female,swati.gupta44@rediffmail.com,-9278334124,Jaipur,Rajasthan,302001,Businessman,5913708,Recurring Deposit,ACC3336101289,21-02-2020,3249333.96,378,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0000394,ICICINBB,SCB-003,6523,BR0011,RM035,Verified
CUST002240,Ananya Mishra,15-11-1983,42,Male,ananya.mishra92@hotmail.com,-9714149625,Bangalore,Karnataka,496187,Sales Executive,9362986.45,Salary,ACC7362571084,20-06-2012,474126.11,699,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0000337,ICICINBB,SCB-003,6523,BR0014,RM081,Pending
CUST002241,John Sharma,05-12-1999,26,Female,john.sharma72@rediffmail.com,-9985277924,Kolkata,West Bengal,294427,Government Employee,5322901.16,Recurring Deposit,ACC3622980061,23-09-2017,4356230.62,585,Yes,Bank of India,Public Sector,Mumbai,1906,Tier-1,BKID0006209,BKIDINBB,SCB-011,5100,BR0047,RM074,Pending
CUST002242,Ramesh Singh,31-12-1969,56,Female,ramesh.singh24@outlook.com,-8033596571,Pune,Maharashtra,818487,Sales Executive,2596973.82,Savings,ACC6843435201,16-02-2013,2228801.79,300,No,Bank of Baroda,Public Sector,Vadodara,1908,Tier-1,BARB0005278,BARBINBB,SCB-006,9500,BR0024,RM036,Under Review
CUST002243,Arjun Miller,24-09-1964,61,Male,arjun.miller11@outlook.com,-7015462579,Vadodara,Gujarat,390001,Teacher,641826,Current,ACC1120216460,20-02-2017,1783010.09,842,Yes,State Bank of India,Public Sector,Mumbai,1955,Tier-1,SBIN0005175,SBININBB,SCB-001,22542,BR0033,RM020,Verified
CUST002244,Nikhil Chopra,13-04-1979,47,Female,nikhil.chopra58@hotmail.com,-9347902035,Kolkata,West Bengal,498776,Accountant,4497124.92,Fixed Deposit,ACC8360680508,16-10-2016,2955713.53,309,Yes,Kotak Mahindra Bank,Private Sector,Mumbai,2003,Tier-1,KKBK0001466,KKBKINBB,SCB-008,1800,BR0006,RM025,Verified
CUST002245,Ananya Jones,10-05-1955,71,Female,ananya.jones69@outlook.com,-8657576647,Kanpur,Uttar Pradesh,406364,Manager,2198031.22,Fixed Deposit,ACC2660440280,06-10-2021,465096.52,852,Yes,ICICI Bank,Private Sector,Mumbai,1994,Tier-1,ICIC0009391,ICICINBB,SCB-003,6523,BR0014,RM003,Verified
CUST002246,James Shah,03-11-1998,27,Female,james.shah60@yahoo.com,-8687628422,Kanpur,Uttar Pradesh,319505,Doctor,3678236,Current,ACC7674848044,09-11-2019,4018109.79,596,No,Yes Bank,Private Sector,Mumbai,2004,Tier-2,YESB0001480,YESBINBB,SCB-012,1198,BR0003,RM014,Verified
CUST002247,John Shah,29-08-1963,62,Male,john.shah90@rediffmail.com,-8338296376,Nagpur,Maharashtra,738231,Software Engineer,804458,Salary,ACC8161816338,13-07-2021,3346388.4,541,No,Punjab National Bank,Public Sector,New Delhi,1894,Tier-1,PUNB0005384,PUNBINBB,SCB-004,10000,BR0037,RM011,Verified
